,Name,Sector,Sharpe,Risk
MRLN,Marlin Business Services Corp.,Finance,1.7787704061019305,0.019006896779279192
MRNS,"Marinus Pharmaceuticals, Inc.",Health Care,4.479852115306995,0.05638808057315722
MRTN,"Marten Transport, Ltd.",Transportation,1.994549592517663,0.018124803349450047
MRTX,"Mirati Therapeutics, Inc.",Health Care,0.881588768097702,0.09935825504885984
MRVL,Marvell Technology Group Ltd.,Technology,1.6207569233724384,0.018380307349309677
MSBF,MSB Financial Corp.,Finance,1.9128626844930006,0.0124333661846423
MSBI,"Midland States Bancorp, Inc.",Finance,1.0906699736382348,0.01634720589609168
MSCC,Microsemi Corporation,Technology,0.8988762886467265,0.01914856077089454
MSDI,"Monster Digital, Inc.",Technology,-0.25716854770203923,0.14986425250825328
MSEX,Middlesex Water Company,Public Utilities,1.5727948074846543,0.030935561592753014
MSFG,"MainSource Financial Group, Inc.",Finance,1.828468052199906,0.015703722318514645
MSFT,Microsoft Corporation,Technology,2.4502768252395852,0.009307135262150894
MSG,MSG Networks Inc.,Consumer Services,1.6082178175891642,0.011816062769387868
MSON,"MISONIX, Inc.",Capital Goods,2.5310545606975476,0.031833393416730006
MSTR,MicroStrategy Incorporated,Technology,-0.6926658516289987,0.020969914776878474
MTBC,"Medical Transcription Billing, Corp.",Technology,0.8298587382440766,0.16334921641528086
MTCH,"Match Group, Inc.",Technology,1.3002342069140662,0.021525499107938197
MTEX,"Mannatech, Incorporated",Consumer Durables,-0.43004354780527587,0.02646568439472819
MTGE,MTGE Investment Corp.,Consumer Services,1.82932498807902,0.011207566138302212
MTLS,Materialise NV,Technology,1.0301516714487822,0.020720356252085965
MTP,Midatech Pharma PLC,Health Care,-0.4577166766255923,0.03227793738493229
MTRX,Matrix Service Company,Basic Industries,-0.4538375262281478,0.033850009924433315
MTSC,MTS Systems Corporation,Capital Goods,0.7195902035939501,0.01802666272197689
MTSI,"MACOM Technology Solutions Holdings, Inc.",Technology,0.11549159131680085,0.030347747047898534
MTSL,MER Telemanagement Solutions Ltd.,Public Utilities,-0.4242096073047141,0.04309506262532024
MU,"Micron Technology, Inc.",Technology,3.4148631237020823,0.022697288173381562
MVIS,"Microvision, Inc.",Capital Goods,1.0421453862261114,0.06251467583657659
MXIM,"Maxim Integrated Products, Inc.",Technology,1.4084008304238926,0.01247754935292762
MXPT,"MaxPoint Interactive, Inc.",Consumer Services,0.3532858662192136,0.1045523433025741
MXWL,"Maxwell Technologies, Inc.",Miscellaneous,0.5315080332743164,0.02119688370105796
MYGN,"Myriad Genetics, Inc.",Health Care,1.6048123650725359,0.027553867267705853
MYOK,"MyoKardia, Inc.",Health Care,1.3029089837443957,0.06614510730749756
MYOS,MYOS RENS Technology Inc.,Health Care,0.009263994351338185,0.28623157203091076
MYRG,"MYR Group, Inc.",Basic Industries,0.08594951336750474,0.026479887679453154
MZOR,Mazor Robotics Ltd.,Health Care,2.4577962735873657,0.029998851798592917
NAII,"Natural Alternatives International, Inc.",Consumer Durables,-0.6393181451078015,0.02468558869875578
NAKD,Naked Brand Group Inc.,Consumer Non-Durables,-0.03809333548648959,0.12569212725807088
NANO,Nanometrics Incorporated,Capital Goods,0.7892102490483656,0.022046574999522926
NATH,"Nathan&#39;s Famous, Inc.",Consumer Services,1.408968098500636,0.019453036624486744
NATI,National Instruments Corporation,Technology,3.35696732628448,0.01042725152895577
NATR,"Nature&#39;s Sunshine Products, Inc.",Health Care,-0.5708611751392072,0.03642726040599842
NAUH,"National American University Holdings, Inc.",Consumer Services,-0.1012342449953656,0.03315933218435956
NAVG,"The Navigators Group, Inc.",Finance,1.030997481882763,0.01253197717586882
NAVI,Navient Corporation,Finance,-0.17853206926445986,0.022996632195962947
NBEV,New Age Beverages Corporation,Consumer Non-Durables,1.0986405968715707,0.05336202605231278
NBIX,"Neurocrine Biosciences, Inc.",Health Care,0.45224930445257516,0.03212196975069897
NBN,Northeast Bancorp,Finance,5.055243302845256,0.01723956772138057
NBTB,NBT Bancorp Inc.,Finance,0.5568794719528607,0.015364792155322236
NCBS,Nicolet Bankshares Inc.,Finance,2.692984669852662,0.013670442889908246
NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Services,1.9275066568777939,0.019486084928991055
NCMI,"National CineMedia, Inc.",Consumer Services,-0.9165283658730943,0.03031331272738839
NCOM,National Commerce Corporation,Finance,2.2950643243684437,0.016772561147195504
NCTY,The9 Limited,Miscellaneous,-0.7996927953104541,0.030426428035785318
NDAQ,"Nasdaq, Inc.",Finance,1.3788905581418514,0.008183454748338878
NDLS,Noodles & Company,Consumer Services,-0.060370068247366786,0.04367985249578697
NDRM,NeuroDerm Ltd.,Health Care,1.6158230649134382,0.02883418462902944
NDSN,Nordson Corporation,Capital Goods,0.8523161730310875,0.014510493196170085
NEO,"NeoGenomics, Inc.",Health Care,0.9716999938172884,0.021607204217017704
NEOG,Neogen Corporation,Health Care,1.9122422626798448,0.014565554211571656
NEON,Neonode Inc.,Capital Goods,0.15770244641768827,0.047147127434776774
NEOS,"Neos Therapeutics, Inc.",Health Care,0.5273601144709411,0.04080270114325097
NEOT,"Neothetics, Inc.",Health Care,-0.5242789205458382,0.07617529494187478
NEPT,Neptune Technologies & Bioresources Inc,Health Care,0.039214203128973814,0.027011971913789276
NERV,"Minerva Neurosciences, Inc",Health Care,-0.7240339971864828,0.04053014549470414
NETE,"Net Element, Inc.",Technology,-0.23314228824323244,0.10091023517969795
NEWS,"NewStar Financial, Inc.",Finance,0.29404781408999303,0.023061297666353592
NEWT,Newtek Business Services Corp.,n/a,1.7464504928047577,0.013380947964952504
NFBK,"Northfield Bancorp, Inc.",Finance,0.4751136959895412,0.012765555781161833
NFEC,NF Energy Saving Corporation,Capital Goods,0.6027994144862194,0.05772362803444804
NFLX,"Netflix, Inc.",Consumer Services,2.4466392212247365,0.021540282709258715
NGHC,National General Holdings Corp,Finance,-0.18085929358231376,0.014950251362935997
NH,"NantHealth, Inc.",Technology,-0.844232892161702,0.051474113900658196
NHLD,National Holdings Corporation,Finance,-0.44326494589832754,0.028599305763460543
NHTC,Natural Health Trends Corp.,Consumer Durables,-0.32408833451052216,0.02620329953772492
NICE,NICE Ltd,Technology,0.3056941357203728,0.010270824044966556
NICK,"Nicholas Financial, Inc.",Finance,0.6067620802119086,0.08424715970457464
NIHD,"NII Holdings, Inc.",Public Utilities,-0.6851137556923877,0.08119588225212314
NK,"NantKwest, Inc.",Health Care,-0.4038801205843169,0.0493389820502734
NKSH,"National Bankshares, Inc.",Finance,1.0292729366757358,0.018173776801584305
NKTR,Nektar Therapeutics,Health Care,0.7329422870347977,0.0406947625456527
NLNK,NewLink Genetics Corporation,Health Care,-0.634298687502847,0.05630165355053503
NLST,"Netlist, Inc.",Technology,-0.7658453268742944,0.03922013178560427
NMIH,NMI Holdings Inc,Finance,1.8921919586260199,0.02229054970772876
NMRX,Numerex Corp.,Consumer Durables,-1.0624740886552606,0.029479942027420606
NNBR,"NN, Inc.",Capital Goods,1.3476963945306601,0.025585633876495796
NNDM,Nano Dimension Ltd.,Technology,-0.20766012122333372,0.023671582259359995
NOVN,"Novan, Inc.",Health Care,-0.6690159353058323,0.06928572659473903
NOVT,Novanta Inc.,Miscellaneous,5.87361954591565,0.01751835546567466
NRCIA,National Research Corporation,Health Care,5.293761000573467,0.018715303706844353
NRCIB,National Research Corporation,Health Care,1.544492264543387,0.01999953947705349
NRIM,Northrim BanCorp Inc,Finance,1.2982180220022403,0.017887282180208422
NSEC,"National Security Group, Inc.",Finance,-0.6036254028303397,0.032400061521585165
NSIT,"Insight Enterprises, Inc.",Consumer Services,1.0053237922400953,0.02481050696336809
NSSC,"NAPCO Security Technologies, Inc.",Consumer Durables,1.0110370604390035,0.026409669397116337
NSTG,"NanoString Technologies, Inc.",Health Care,-0.5211446331583586,0.025629768603479482
NSYS,Nortech Systems Incorporated,Capital Goods,-0.10486120304549863,0.027720735370654708
NTAP,"NetApp, Inc.",Technology,1.3236645691622329,0.014728680509918435
NTCT,"NetScout Systems, Inc.",Technology,0.48713088647586955,0.01794298995774298
NTEC,Intec Pharma Ltd.,Health Care,1.0045027410502663,0.024979067817373465
NTES,"NetEase, Inc.",Miscellaneous,2.724676169595917,0.019568379460430378
NTGR,"NETGEAR, Inc.",Public Utilities,-0.2738388082945478,0.01839972974760519
NTIC,Northern Technologies International Corporation,Capital Goods,0.5722100454101928,0.026939220069311775
NTLA,"Intellia Therapeutics, Inc.",Health Care,0.8915152425833135,0.043885681207788706
NTNX,"Nutanix, Inc.",Technology,-0.5755484442159644,0.04176500823973264
NTRA,"Natera, Inc.",Health Care,0.2776314065386529,0.03549762757173072
NTRI,NutriSystem Inc,Consumer Services,2.2111885196205026,0.02508560877857416
NTRP,"Neurotrope, Inc.",Health Care,-0.3534817030857549,0.098853803368095
NTRS,Northern Trust Corporation,Finance,1.481170601563434,0.012817656953854626
NTWK,NetSol Technologies Inc.,Technology,-1.0968350420919437,0.027682611868595296
NUAN,"Nuance Communications, Inc.",Technology,0.38990290697282015,0.016012647540360497
NURO,"NeuroMetrix, Inc.",Health Care,-1.214315244452397,0.04442269706826964
NUVA,"NuVasive, Inc.",Health Care,-0.5427134521418807,0.017944421562555435
NVAX,"Novavax, Inc.",Health Care,-0.5693509557015829,0.05488997469760421
NVCN,Neovasc Inc.,Health Care,-0.38208852508178787,0.09958846250591376
NVCR,NovoCure Limited,Health Care,-0.6212728843648502,0.03753402970937085
NVDA,NVIDIA Corporation,Technology,3.247144762410581,0.032721879372983306
NVEC,NVE Corporation,Technology,1.621782639010876,0.017334219207346135
NVEE,"NV5 Global, Inc.",Consumer Services,1.8920179543200988,0.024282190126901297
NVFY,"Nova Lifestyle, Inc",Consumer Durables,-0.555723671244983,0.06983449092174676
NVIV,InVivo Therapeutics Holdings Corp.,Health Care,-0.8166975464869253,0.06238377245198485
NVLN,Novelion Therapeutics Inc. ,Health Care,0.5166077711241573,0.024361477950338804
NVMI,Nova Measuring Instruments Ltd.,Capital Goods,2.8877549278216113,0.013584185803125424
NVTR,Nuvectra Corporation,Health Care,1.9849879009620275,0.030717471210101033
NVUS,"Novus Therapeutics, Inc.",Health Care,-0.9277795912568848,0.044399195287556224
NWBI,"Northwest Bancshares, Inc.",Finance,0.8422774867737678,0.01179594474528794
NWFL,Norwood Financial Corp.,Finance,1.7193141688620959,0.0201735003421216
NWLI,"National Western Life Group, Inc.",Finance,3.2921719627333417,0.014513067190475647
NWPX,Northwest Pipe Company,Basic Industries,1.4681282680037382,0.02812906652186585
NWS,News Corporation,Consumer Services,-0.4847053016956031,0.014350982377343524
NWSA,News Corporation,Consumer Services,-0.40477320645282094,0.01361118715829075
NXEO,"Nexeo Solutions, Inc.",Consumer Durables,-0.2535158156746603,0.01578313990260062
NXEOU,"Nexeo Solutions, Inc.",Consumer Durables,-0.045703452750709944,0.01846251861148446
NXPI,NXP Semiconductors N.V.,Technology,0.9738566128843682,0.015036610534913992
NXST,"Nexstar Media Group, Inc.",Consumer Services,0.45078410065471164,0.019495434337287287
NXTD,NXT-ID Inc.,Consumer Services,-0.22812650020485054,0.07254854927247793
NXTM,"NxStage Medical, Inc.",Health Care,0.15717596421764787,0.028603994477268746
NYMT,"New York Mortgage Trust, Inc.",Consumer Services,1.390479676391411,0.01247492485649133
NYMX,Nymox Pharmaceutical Corporation,Health Care,0.4320469191898541,0.0662117415443125
NYNY,"Empire Resorts, Inc.",Consumer Services,0.3602576929501352,0.02811230650976602
OACQ,Origo Acquisition Corporation,Finance,0.2698420806634775,0.01339919128609544
OASM,Oasmia Pharmaceutical AB,Health Care,-0.6929952150407408,0.040891026845470343
OBAS,Optibase Ltd.,Finance,0.5944654146331189,0.035359115398588256
OBCI,"Ocean Bio-Chem, Inc.",Consumer Durables,1.2623342996511762,0.03996564056963345
OCC,Optical Cable Corporation,Basic Industries,-0.15722285377202722,0.043104913099454994
OCFC,OceanFirst Financial Corp.,Finance,1.8168213013381886,0.01436185254714745
OCLR,"Oclaro, Inc.",Technology,-0.03248709533673107,0.036087700843098335
OCRX,"Ocera Therapeutics, Inc.",Health Care,-0.41444252145195415,0.104203326872224
OCUL,"Ocular Therapeutix, Inc.",Health Care,-0.2038111314452786,0.0505960440644095
ODFL,"Old Dominion Freight Line, Inc.",Transportation,2.6028040220546917,0.012649592578182479
ODP,"Office Depot, Inc.",Consumer Services,0.2119242932850916,0.03339302949867778
OESX,"Orion Energy Systems, Inc.",Consumer Durables,-0.5505723654550206,0.0380640297698678
OFED,Oconee Federal Financial Corp.,Finance,0.8544958488641998,0.02449995696694103
OFIX,Orthofix International N.V.,Health Care,1.0338709050294437,0.016727887175692256
OFLX,"Omega Flex, Inc.",Capital Goods,2.4115716084564736,0.02195269759929629
OFS,OFS Capital Corporation,n/a,2.164802210630842,0.013581877631150005
OHAI,OHA Investment Corporation,n/a,-0.6033654803019517,0.02845269614525006
OHRP,"Ohr Pharmaceuticals, Inc.",Health Care,-0.9589203603526576,0.05307733366039433
OIIM,O2Micro International Limited,Technology,0.38917699224168545,0.026741579529399387
OKSB,"Southwest Bancorp, Inc.",Finance,1.6869597406719556,0.020983468406078138
OLBK,"Old Line Bancshares, Inc.",Finance,2.0057797573549707,0.01567055210964309
OLD,The Long-Term Care ETF,n/a,-0.052185933215223655,0.04063135563997119
OLED,Universal Display Corporation,Capital Goods,2.9790727710801006,0.031277015945804405
OLLI,"Ollie&#39;s Bargain Outlet Holdings, Inc.",Consumer Services,2.477061453144149,0.018179012261243778
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,Transportation,0.37809255632416566,0.016920154494837882
OMCL,"Omnicell, Inc.",Technology,1.3675729056487627,0.01853949664180894
OMED,"OncoMed Pharmaceuticals, Inc.",Health Care,-0.8711367265401306,0.045538908542755246
OMER,Omeros Corporation,Health Care,1.9733550022863129,0.0414549193534563
OMEX,"Odyssey Marine Exploration, Inc.",Consumer Services,0.1695571605747694,0.03953805883850957
OMNT,"Ominto, Inc.",Miscellaneous,-0.09144954362294286,0.1110353871429872
ON,ON Semiconductor Corporation,Technology,1.85373720677384,0.01951724941481996
ONB,Old National Bancorp,Finance,1.382653289201041,0.014978023431597447
ONCE,"Spark Therapeutics, Inc.",Health Care,0.5099059653192279,0.03723237943233706
ONCS,OncoSec Medical Incorporated,Health Care,-0.6746746300243268,0.038924940768462576
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,n/a,3.4963807885462086,0.019298612471712395
ONS,"Oncobiologics, Inc.",Health Care,-0.39404285679651185,0.10019347160763524
ONTX,"Onconova Therapeutics, Inc.",Health Care,-0.6008714401811183,0.04419608271029918
ONVI,"Onvia, Inc.",Miscellaneous,0.8727150578038569,0.08570352096076993
ONVO,"Organovo Holdings, Inc.",Health Care,-0.8884976338048807,0.03617819136968786
OPB,Opus Bank,n/a,-0.6710726855116594,0.029423611335989426
OPGN,"OpGen, Inc.",Health Care,-0.8637464454047349,0.06363676491371942
OPHC,"OptimumBank Holdings, Inc.",Finance,-0.6357048683594734,0.05732200367552896
OPHT,Ophthotech Corporation,Health Care,-0.9109267775292678,0.06727292788905496
OPK,"Opko Health, Inc.",Health Care,-0.8648521688198327,0.028411446101691988
OPOF,Old Point Financial Corporation,Finance,2.3307997688842867,0.01660801286334839
OPTT,"Ocean Power Technologies, Inc.",Public Utilities,-0.6489352695986645,0.07937669056725846
ORBC,ORBCOMM Inc.,Consumer Services,0.7713353934978037,0.01824199369437539
ORBK,Orbotech Ltd.,Capital Goods,1.312798999732501,0.016141518322377875
OREX,"Orexigen Therapeutics, Inc.",Health Care,-0.35742076100362974,0.06301193153840291
ORG,The Organics ETF,n/a,2.344334204099927,0.026976107355352438
ORIG,Ocean Rig UDW Inc.,Energy,-0.42025226068472615,0.0821362398928728
ORIT,Oritani Financial Corp.,Finance,0.976189164948689,0.0114080097873086
ORLY,"O&#39;Reilly Automotive, Inc.",Consumer Services,-0.7387796724890097,0.019324744077960122
ORMP,Oramed Pharmaceuticals Inc.,Health Care,-0.14254187766341267,0.02842464562327643
ORPN,Bioblast Pharma Ltd.,Health Care,-1.0124127278043735,0.032973062733641825
ORRF,Orrstown Financial Services Inc,Finance,0.8888806443619832,0.019051162580500578
OSBC,"Old Second Bancorp, Inc.",Finance,2.22296728202695,0.02049065267518511
OSIS,"OSI Systems, Inc.",Technology,1.5554763061945596,0.01561265483160524
OSTK,"Overstock.com, Inc.",Consumer Services,1.779857419876896,0.03103260890056889
OSUR,"OraSure Technologies, Inc.",Health Care,4.141495817265629,0.027244661103303158
OTEL,Otelco Inc.,Public Utilities,2.6343262745272975,0.03254849068980037
OTEX,Open Text Corporation,Technology,2.0588583197655024,0.011055564728411155
OTIC,"Otonomy, Inc.",Health Care,-0.8523511583061355,0.0639220287618838
OTIV,On Track Innovations Ltd,Technology,1.4611358978965843,0.03395973987484872
OTTR,Otter Tail Corporation,Public Utilities,1.8691175260719675,0.013458699990077226
OTTW,"Ottawa Bancorp, Inc.",Finance,1.1443825974811879,0.015210850075024644
OVAS,OvaScience Inc.,Health Care,-0.9636513033578445,0.055594560268865036
OVBC,Ohio Valley Banc Corp.,Finance,1.9883404772602078,0.021475984678981618
OVLY,Oak Valley Bancorp (CA),Finance,2.1628676678011765,0.02174211495199061
OXBR,Oxbridge Re Holdings Limited,Finance,1.1999677346068172,0.017476765912671756
OXFD,Oxford Immunotec Global PLC,Health Care,1.1155828915495214,0.02074164247460746
OXLC,Oxford Lane Capital Corp.,n/a,3.4665204387046256,0.019970737583735087
OZRK,Bank of the Ozarks,Finance,0.6859766356058494,0.02002488959755998
PAAS,Pan American Silver Corp.,Basic Industries,1.4415742036009778,0.027754052088746792
PACB,"Pacific Biosciences of California, Inc.",Capital Goods,0.7845459179400391,0.022855944563065517
PACW,PacWest Bancorp,Finance,0.5948874786507865,0.01688495930619801
PAGG,PowerShares Global Agriculture Portfolio,n/a,2.1839818193714255,0.020611327489815503
PAHC,Phibro Animal Health Corporation,Health Care,1.4434458183932863,0.01777782052203723
